	CFU_E_1	CFU_E_2	CFU_E_3	Pro_E_1	Pro_E_2	Pro_E_3	Int_E_1	Int_E_2	Int_E_3	Late_E_1	Late_E_2	Late_E_3
BZRAP1	1.15627808196012	0.9830140235163	1.1034162752857	1.15009207577993	1.03594840457104	1.06722077177014	1.05764457068624	1.0080587013872	1.00194799180546	0.975084176493351	1.08274461449487	1.19525446679822
BZW1	5.60894265977711	5.93005193257396	6.0641497395069	6.09732127567603	5.3244899768302	5.3192153712426	3.49437623655729	3.33719550019314	3.06521684224516	2.3149083909628	5.44186128332305	4.12242674299569
BZW2	4.93847070654157	5.46438024983437	5.20483425942402	4.36559363491582	5.67434804193904	5.16086549455085	3.17077708937621	3.29705373725111	2.52244095668401	2.54532372810878	2.212659623294	2.32778126795741
C10orf10	0.913525924267404	1.01229905673365	0.977728255999857	0.977325168743621	0.959538654982033	0.976788414507585	0.965956813861301	0.999224922012418	0.995587830434953	1.11667740758919	1.09087019290868	1.11531010734656
C10orf12	1.72077517641594	2.48267052694578	2.36100726137233	1.83377528657356	2.20381306959545	2.00854763822491	2.35786829613154	2.54629949454392	1.92457852517719	1.66987197634446	1.71748382052241	1.59493664320601
C10orf2	1.86580084419372	2.04471477848379	1.99108137151687	1.82435173424427	1.87016947469944	1.90390722401356	1.32438451769122	1.3401779078366	1.21522424013522	0.974409021837226	1.01786256993068	1.03980369921172
C10orf76	2.34948502078058	1.96165290905444	2.31044907561753	2.43669216846708	1.92636145651912	2.14039706457161	1.79779807079365	1.81557310979416	2.06964698618091	1.70684407753093	1.48472544387199	1.53616778483033
C10orf88	1.82359479242839	2.34500303593484	2.28942505669084	2.13907809040209	2.45830927739579	2.88401517674425	2.75134932365799	3.01181226629088	4.19354070005882	3.07228989537667	2.70130197404088	2.60655027400055
C10orf95	1.10594515534183	1.13718828914501	1.14994923470334	1.09747724440196	1.14978661016654	1.14394366936259	1.06860088644217	1.0824715991361	1.02464008177158	0.98463368718805	0.941053725353726	1.05054407418471
C11orf1	1.67465546037685	1.82627755859094	1.86518705247615	1.87663086753531	1.86154253395461	1.87572663321939	1.53127986677791	1.63715965785154	1.62439169301329	1.26425862619857	1.08436786713907	1.11659245709964
C11orf16	1.10764545696985	1.01698021583621	0.99593514826366	1.04253537770003	0.998007185583859	1.05362686534829	1.06794669707339	1.10271382223313	0.993885200169956	1.06785572973959	1.09686045430572	1.01014842873758
C11orf21	1.67656943452484	1.61197642870897	1.87128715233461	1.30667022598078	1.32282480112848	1.51841846976661	1.21671765889665	1.19365783581679	1.25665588714078	1.26989944652446	1.262233076248	1.34300788148109
C11orf24	1.67424940163688	1.85288569474703	1.96687809077182	1.74975024292092	1.60913193294488	1.80473314369026	1.45384641745071	1.39645850511804	1.48103050123306	1.25731852434086	1.23982854860846	1.25455675473913
C11orf49	1.44184014612219	1.43961826936102	1.45924383820269	1.395690141121	1.47208126135142	1.4635726740531	1.23390546880871	1.19694255815277	1.22012195083216	1.07584020125621	1.03610195625775	1.06427929459101
C11orf57	2.5887273340692	3.41428623123481	2.63590394218411	2.43610851482631	3.45040370201206	2.46500638247197	2.92845026771267	2.81470959973284	2.41179519719477	1.84951369944493	2.50036744919354	1.94227635125887
C11orf58	5.45955843708264	3.68092906964714	4.05157241520681	5.04120967389961	3.88362562194971	3.83526096661439	2.98329785048646	3.20440332545622	3.50027134360487	3.6097870706561	4.88153065072364	3.30176788356434
C11orf63	1.06751343622476	1.06239838380222	1.02718053333726	0.970875462533725	0.97027805297775	1.07080071235276	1.00826927260803	0.936501815588869	0.957702291148685	0.971912178282355	1.04390536301731	0.990189654579018
C11orf68	1.22951889599863	1.08560483074415	1.23678569975873	1.25776767701148	1.09483177317339	1.1984736166284	1.03048996540323	1.07101137492908	1.35557529859578	1.58703968477334	1.46339197160655	1.75789035290888
C11orf71	1.24093523537752	1.61542387721783	1.6952040580089	1.2373952583337	1.48187364497692	1.50840636863715	1.24224727150339	1.22543747286099	1.26019353495888	1.46438052279199	1.59720408509537	1.7665549747083
C11orf73	2.40549788043716	2.19501307550229	2.33738284823673	2.43261699296962	2.43099450289845	2.29474916305181	2.10571425842151	2.2589690428785	2.16319327160193	1.52081307798015	1.16002208617878	1.22650879889953
C11orf80	0.940562571432628	1.09171252517682	1.04671666611985	1.03238245266807	1.02492103404419	0.987570558863993	1.38655414017626	1.30963415788479	1.30452202449997	1.23048334625593	1.01329984403416	1.02474640679353
C11orf95	1.47003801710567	1.79471278895569	1.68552390587603	1.49306214027866	1.47690526578639	1.55240095691943	1.31626782039395	1.25803825204197	1.48255091636603	1.10102843633181	1.2079329141194	1.21795652039909
C12orf10	1.45311030259912	1.66621405058035	1.81761365723924	1.71283383277383	1.63408260148313	1.83029049106165	1.40456741306165	1.50822747258196	1.49403731116393	1.12773727499467	1.06450821115732	1.17231166484548
C12orf29	1.70864899118953	2.59262137648997	2.39708698423297	2.09201505548906	2.9248436318881	2.46056610275584	3.05409928665413	2.75206699509916	2.89800159548553	3.98807395194091	2.58690476589883	4.68637941559083
C12orf4	1.74309901082195	2.36166829863803	2.08913862536925	2.05839035664244	2.33255923587338	2.26208910781047	2.6281812228516	2.76950436248459	2.32072629422244	1.33456442395123	1.15133513853476	1.17417329066461
C12orf43	1.54661590785438	1.56715800809045	1.59580767628702	1.57956259763178	1.53311879569121	1.59494515929814	1.28515168496273	1.28235382457127	1.26171178466568	1.02502494536743	1.00257287355864	1.00821983605078
C12orf49	1.96418724293704	2.43363892452935	2.43562622017694	1.70963331900617	1.97167585855182	1.95167507353233	1.88299032304496	1.83845132404796	1.80110995119078	1.18348297859215	1.85023181632278	1.57348678349323
C14orf1	4.36547186656667	3.40289551865204	3.89703863551042	4.675779600317	3.67727485267669	4.08727287115139	3.257546466338	3.48671977038996	4.2880432692257	2.48091976716035	1.51806554855845	1.89722291401244
C14orf105	0.937693821857677	0.947440279675195	0.952220200406063	1.05384263803353	0.962592058899304	0.954800737201301	0.973625684025032	0.947230081207811	1.01712107067815	0.960324876972343	0.985621779559201	1.09012803377506
C14orf132	0.92512580830998	0.899638193043363	0.898450668741322	0.897491703979513	0.944104780725514	0.947365777576516	0.952612530853397	0.98262631968038	0.939025293147556	0.871978012969289	0.945301955498215	0.887596249568024
C14orf159	1.80074920661911	1.97337212777148	2.15602199820656	1.82167396979366	1.92733296848502	2.02189902387628	1.42775449532697	1.3969849725389	1.47239279258726	1.33003385527898	1.28124861169103	1.24168430257725
C14orf166	4.90273533945646	4.43535778717708	4.24580554138722	4.64131099295601	4.39011483017981	4.22701995875168	3.60770478288207	3.6939555228094	3.43124077193529	2.6475910043893	2.80324504851873	2.41010565782407
C14orf169	2.54634368045463	2.4592602175937	2.44539447626388	2.49994107721313	2.2074937539722	2.34016150622372	1.6979247544701	1.78517099195115	1.63672780131022	1.08619671653199	1.03796203914038	1.011078881368
C14orf2	3.75151396822941	4.5200160601938	5.01010160279058	4.43649080701504	5.17076658635804	4.22300893643618	3.46732683334764	3.57280265755149	3.35966362096097	1.95093039847204	2.6971055226279	2.70499519362977
C14orf79	1.14813705723181	1.06405896718571	1.11063888763273	1.18744712541755	1.11132275689146	1.10732869717942	0.996560584644615	1.0367576973044	1.02982844217648	1.07499833660473	1.10406738238317	1.05158870345083
C14orf93	1.20203903520287	1.35726235151112	1.38194618180599	1.30688151308674	1.38106582566085	1.42938976202884	1.30211834965962	1.31504707799046	1.41649241605265	1.10674546579885	1.00571218090012	1.11988196573832
C15orf39	1.63512265280805	1.36329764909662	1.67141938190014	1.51273635168682	1.22636537106331	1.45372873985107	1.08685704777799	1.1176719329651	1.36934386202745	1.25197804628102	1.07993947714246	1.31784861513626
C16orf45	1.07113384703952	0.998038741263272	0.991637958953838	1.09537403891054	0.971298891953946	1.12129429071907	1.02270165426385	1.01597908746065	1.08656213072224	1.07448876387855	1.05172043257828	1.11951857846776
C16orf58	1.8854987658734	1.57231710489578	1.9072532286991	1.83986404575846	1.51746352494495	2.00763634881956	1.45375060691085	1.52465313183884	1.93220190820656	1.55790920314175	1.34826734040164	1.46823209745493
C16orf59	1.28289088771974	1.33411719234769	1.37412066239151	1.31480045533816	1.29543271982958	1.34178640133058	1.23403807423314	1.22957102846474	1.33447569280923	0.966193548220171	0.978808906512046	0.97801535733719
C16orf62	1.9893226171254	2.17195434897405	2.35793317816259	1.97705582044851	2.43669536914745	2.34198328084764	2.29153873991351	2.30766984465163	2.2753701310176	1.38108699288044	1.34360587602222	1.43045125205441
C16orf70	1.7802137961223	1.95466219931043	2.14676895345143	1.85716947469353	1.8142521695766	2.19722614454047	1.76150057861287	1.79249116916052	2.13307259049357	1.71097041188033	1.68803051321501	1.83482874978935
C16orf71	0.875184617839433	0.965853814540847	1.05816056729797	0.935346790777706	0.972619783140338	0.982401174497191	1.00333372570697	1.0059507733696	1.01743742927878	0.970215217593997	0.949249285214852	0.989830666846572
C16orf72	2.06611375485901	2.45877465523989	2.28537780993452	2.00339078469617	2.327938143492	2.1972686120255	2.07091453382706	2.03482062918019	2.01713629076673	2.64031334049428	4.29352242851635	3.41625281342795
C17orf53	1.12416377374666	1.17473235427715	1.41585185267335	1.52947009968043	1.18223338371641	1.34711283432634	1.27068477703489	1.23923978200025	1.46179920919362	1.36752719053814	1.31807885545037	1.24999935374766
C17orf62	1.98947522508201	1.68355732261873	1.92493743441294	1.85850401484308	1.54978636565258	1.72030060119782	1.37820250930147	1.30070369967003	1.5506953261779	1.43779606112524	1.35469401762518	1.39127543866024
C17orf75	1.43843410345215	1.77674037646642	1.62090335788656	1.51534152733778	1.66518641476273	1.58410393888958	1.62221071431526	1.6076273704894	1.46066064972721	1.13554791953474	1.14906662541196	1.10311642716375
C17orf80	1.28234140409621	1.45610719070168	1.50828582128074	1.28663794750757	1.41411392050096	1.52215400221	1.40816323541754	1.43900674834896	1.50520608183883	1.36332542102402	1.10248749960518	1.27106858753808
C18orf25	1.61939214335448	1.98891703837073	1.86300754890654	1.63810890692647	1.97424760676806	2.06670628685364	2.4558214536992	2.43044512315062	2.21437164345454	1.62518807545775	1.53391477580455	1.59576953686054
C18orf8	1.57058187207577	1.69939815444377	1.71136061474892	1.56026395819239	1.58943929309183	1.6937921127012	1.72559731015426	1.70689206718912	1.94588234847335	2.41240541643517	3.24821256404574	2.85057702032065
C19orf24	1.27140228926598	1.54680497196336	1.65945736589076	1.5117361194834	1.39877493800192	1.58475378446994	1.270397801505	1.25630312967752	1.29017782591291	1.33189659010784	1.84808345068142	1.96292070867594
C19orf53	2.54352814313091	3.21901193257659	3.54196057878257	3.76055661771394	3.55687194632269	3.47672671567605	2.53535584260779	2.47461525153017	3.02708975288717	2.0877356407589	3.89385753226716	3.48676487634498
C19orf54	2.35630472675517	1.99130361456529	2.36368877664769	2.64177465706512	1.98304802460187	2.49589014411142	1.59375764986174	1.68434861416751	2.05691964616554	1.47806471883972	1.08897025711523	1.3281227890102
C19orf57	1.07975973886332	1.09639686656278	1.11172705106443	1.07923040282878	1.0589357206393	1.0500118751274	1.11933246884153	1.11905828975814	1.1442890740182	1.0364883365936	1.14990823974716	1.01324352180942
C19orf60	1.92645974954297	1.96200390291902	2.19698046803062	2.09771470719813	1.92933217172908	2.18141404971254	1.47097287332844	1.45269876183368	1.59705299653178	1.12560125196221	1.12844338999364	1.14096726635491
C19orf66	1.32593835773714	1.30231760746321	1.40483690398135	1.3583137595643	1.249479945737	1.47658511196142	1.27961456526156	1.25220388129825	1.5589890566311	1.24727231834222	1.09979869758012	1.35762818190511
C19orf73	0.969858240839005	1.02953719736162	0.982445245094004	0.92856267688469	0.99041474638091	0.999951626925143	1.01803449031718	0.934212777756322	1.05384663520341	1.29553476902821	1.315950126577	1.43445936292201
C1D	2.03502028765381	3.00456717335917	1.8852380881176	2.50658080681916	1.86793908867408	1.82400169601747	2.31245671980634	2.93964873073479	3.10669899281302	3.12724749452771	1.69885338039108	1.97281299928548
C1GALT1	1.81029128799527	2.86920615285495	2.36813172083178	2.29847574352159	2.55784387451368	2.20962044001575	3.2942470212732	3.39306029414082	3.2411668381914	2.43350592155785	1.51407425996899	1.67720940267857
C1GALT1C1	1.69641759045	1.79720788820288	1.76724023716392	1.7295379680108	1.81077287263695	1.66519125689416	1.6170522063508	1.64045554068166	1.61902123490712	1.21154775426622	1.06528356606671	1.04532764127526
C1orf105	1.01110663944996	0.957517994353146	0.928444657714777	0.97733089793765	0.971855051128143	0.923839124257267	0.911019515448081	0.976198025469953	0.949021146772355	1.12345809233216	0.974757598198675	1.09276315618658
C1orf106	1.00675940044728	0.991146069241276	1.00047025706028	0.947565135382229	1.03992686680112	0.989032918381058	1.00173538284787	0.995466569550634	0.988054222955141	0.970458580641628	0.961756264771259	1.09860329442221
C1orf109	1.38424016291806	1.72807419526786	1.54381100801829	1.85276700967034	1.74251585768661	1.62783719497931	1.90813600881146	2.05324968716997	1.97003652099433	2.51483714004478	1.98236193845639	1.9810871864424
C1orf112	1.55588796287041	1.87888069149553	1.7209381557176	1.58790686496545	1.93598902047268	1.69583877826762	1.76509523607244	1.8254575868652	1.55874099600901	1.26212818573601	1.17613031917391	1.18939239585819
C1orf115	0.924554167641997	0.95205228793157	0.960544868708191	0.923776167493277	1.01247380018782	0.991519140029019	1.06211647431685	0.981437504979566	1.07754693825396	0.991472970314142	0.994138973063141	0.959362875068761
C1orf116	1.03033550763795	1.00053855762284	1.03368564584229	1.01286938440001	1.00020330514671	1.03078887360493	1.00386123045735	0.998002923891968	0.993378941545512	1.21247738732966	1.64290742688659	1.65469047750859
C1orf123	2.26449427652291	2.43546265088869	2.70330176017505	2.39569662061254	2.61011510721182	2.62128415631681	2.12894760952289	2.25167313372106	2.44235716708447	1.6492050005719	1.70130486541354	1.64898747056854
C1orf159	1.20040740556779	1.07272769370091	1.13387608050266	1.18073188792079	1.13131754994804	1.13102595757531	1.09241830147705	1.07908458774546	1.14170289019404	1.10324575482128	1.215364030668	1.23203368144353
C1orf174	2.88970932744398	3.86096638302993	3.51433204092675	3.32126970402541	3.55093561603373	3.40379849162804	2.91220642299162	2.85810208994619	2.48444055799891	1.17390241834416	1.66204870661242	1.40465948928476
C1orf21	1.23874868040604	1.45489468166056	1.4148220357395	1.21116117089384	1.34024416417045	1.31649217502475	1.1023688010643	1.01996433210119	1.0598700695029	0.984492213782924	0.970872831765417	1.01246606129656
C1orf216	1.30183765299684	1.33645080045355	1.44756330807902	1.25064848463085	1.27104699758279	1.31409194929153	1.16745940208636	1.22180918153917	1.20068714170536	0.981747317109644	0.937780706607204	0.966204025853967
C1orf27	1.70678004355047	2.41121091749954	2.20917912792951	2.08205436787237	2.48847159853624	2.31079177379852	2.13265991962589	2.17927655100576	1.91095719933578	1.31364339222572	1.6978330801963	1.92252955516679
C1orf35	1.17647342426555	1.25194464905211	1.23680525014139	1.24107209753301	1.22634003663033	1.24043005566685	1.16392272645325	1.1510250019615	1.1772261709912	1.00403004346113	1.02377175869116	1.00992231708555
C1orf54	0.984775326345053	1.04752391160186	1.01678388864914	1.04338349253414	1.07556087219163	1.15175595407563	1.05907197022	1.06644991478475	1.06597391363018	1.1473039874453	1.28730991996796	1.41497718846429
C1orf56	1.02098885901278	1.12039871084368	1.17004221270389	1.06698908824895	1.04036198360069	1.06227713618119	1.09195976961097	1.04983061054111	1.12008227541476	1.16108870056991	1.09323242979016	1.22296734496869
C1orf61	1.1708223393865	1.09509719944551	1.14996691778452	1.0693786160736	1.03494045802226	1.13138881770063	1.01167676055945	1.05655482217374	1.09649362326313	0.984023185822118	0.982187790065301	1.03902456885401
C1orf68	0.938237825278221	0.996091468943631	0.976359204491306	1.0572861968762	0.958095054383555	0.987265994914509	0.973531539454105	0.965678821044013	0.98358360222274	0.939515830886396	0.963042575552222	0.952450828296406
C1orf95	0.950033666922245	1.01279249728282	1.10983787855716	1.08389885927454	1.070767802888	1.07205383886025	1.06238375120615	1.04531306024923	1.10751894043358	1.06488688626319	1.16401952424068	1.11426059166312
C1QA	1.00092556027265	0.912786798939242	0.923092951214091	0.978208990283461	0.935809356525653	0.993317209067559	1.19423503167635	0.900360726414852	0.967371371549684	1.1659157975201	0.899376852803045	1.03623446283002
C1QB	1.00603425859949	0.944995233053216	0.941011054021135	0.95635415149551	0.953499953299177	1.00464165533838	1.19270996921889	0.91480787086297	0.994460769481373	1.14958898338104	0.948215699826634	1.05926691357091
C1QBP	6.02538332151341	4.97352858343184	5.20245122289788	5.40652554508374	4.84234014437168	4.81084297245778	2.95973739382864	2.97170375722014	2.46693660588341	2.02025935722154	2.35506028997187	2.35916984691139
C1QL1	0.848251127141994	0.864787432564475	0.894786510725306	0.922517909224486	0.916168314705288	0.884917978038397	0.943062252519266	0.921575114735493	1.00365388590849	1.02891060632599	1.0337606348499	1.07291835721877
C1QTNF1	1.04701199505	1.07584806340178	1.04784967208869	1.04795845132146	0.973568318502292	1.04043290949093	1.03324246196922	1.06506763791612	1.07766124454702	0.961598041134633	1.04059525318329	0.994251784015662
C1QTNF9B-AS1	1.08816494605902	1.17506992579452	1.14632613968949	1.00234869869509	1.10519816337854	1.11931106465825	0.996113106424733	0.967089080830577	0.990146308498639	0.943892482372456	0.952023329972189	0.950629629961881
C1RL	1.22849940126078	1.36194409218022	1.37998625705224	1.12293726527466	1.18478728416816	1.29344521707016	1.13538582192539	1.13161468461255	1.11115560500332	1.25420873780634	1.01260724845575	1.1005428959061
C1S	0.952222518145811	0.882152543480427	0.917931880673647	0.935816969465205	0.97320987781722	0.910450776163596	0.971401885284532	1.01488285755054	1.00429948334011	1.01617455789065	1.04700712246357	0.990410230664893
C2	1.04573393903712	0.912662262422348	0.993311095492604	1.06514480947174	0.939505765156115	1.00599811218348	0.988146078955933	0.946184345092286	0.971164680685473	1.07739197370033	0.990022213732456	1.07841630889094
C20orf195	1.01503486091452	1.01245555693271	1.02154689953145	0.93092665176012	0.957687053313969	0.927129623904145	0.999131934796732	0.981038957770855	0.955735684093693	0.927175614334584	0.985525274152242	0.960385033423618
C20orf27	1.37003716094297	1.23749545136843	1.31035405125127	1.45735123615015	1.18841607179443	1.38634714085479	1.18756747533282	1.12856629948855	1.21737525178013	1.07363785604866	0.970211237277643	1.00927198004679
C21orf2	1.24348804900098	1.13078260564068	1.1708720564104	1.26982306181742	1.1569801641997	1.16745287176931	1.18845004313269	1.20786537202293	1.13065101453422	1.28120543089983	1.12983469288663	1.15003707764629
C21orf59	2.37838176515246	2.89504071647254	2.59719600101422	2.6285322008852	2.75901911548758	2.46863241833107	1.99649491426398	2.03793173704545	1.74919387773307	1.34044007365102	1.25618354970236	1.28897212153297
C21orf62	0.953768402749812	0.916246709052589	1.00931250640873	1.00356945760535	0.988692091769469	1.02155423518097	0.995781434350469	1.03264791539311	1.01708978974051	0.969182247579335	1.1332045752621	1.14000340426159
C21orf91	1.75448271817114	2.05230252378157	1.90402636239866	1.36869029172486	1.8719854220823	1.68316062025686	1.83741109957871	1.82692822884298	1.63358834621562	1.25276757965524	1.15189540789965	1.15154058614453
C22orf24	0.933188102417997	0.980126737726755	1.00820585945883	1.01196175811071	0.975283839940697	0.979482871572001	1.01474055845271	1.06057399153453	1.01525931421471	0.987888328744513	1.09012112138008	1.02209367183718
C22orf31	0.995703473301795	0.909191378543887	0.931073055835017	0.930903764240666	0.896030470023127	0.888599296873195	0.920809781729008	0.869300405197491	0.937542646390551	0.938678238134816	0.884848349324249	0.947814291988719
C22orf46	0.970378584721891	1.14182324596322	1.14681854806231	1.03430234985293	1.10421286105078	1.18435258111684	1.11092297458443	1.0262357171667	1.05611467395278	1.04629427881539	1.07967104380309	0.981505303124836
C2CD2	1.56316576240983	1.67203737726578	1.61702735854327	1.48376880734317	1.65998451461594	1.61966280289958	1.41505601681568	1.48911099241758	1.40058297212741	1.20122999373129	0.974244068966076	1.02604505933913
C2CD2L	1.36480547727342	1.19916363862105	1.31574063976987	1.24443833874792	1.13927215834587	1.26435649432586	1.30018463595958	1.31608859005581	1.47661819352692	1.64324126699424	1.71471519398903	2.08795714100611
C2CD3	1.58187088539683	2.03224095714517	1.80591288443906	1.68296949709121	1.8592608823902	1.87118518729713	2.28861938885831	2.17448328098002	2.35779258683137	1.70335369736614	1.42456502258255	1.61570358892903
C2CD5	2.41104492108438	3.01326163296573	2.73400537939612	2.76473199360134	3.16961496787634	2.77845244523187	3.37023338819624	3.47689532127576	3.11716161586225	1.71937128256178	1.10151209727847	1.27987385743151
C2orf27A	0.935886002242732	0.989501246572449	0.997801072048025	0.981187703389728	1.03836344198086	0.961237189675074	1.02412354471006	1.05159506461274	1.01943249228365	0.938813532122339	0.978234744620564	0.945477010883905
C2orf42	1.25979575984304	1.49828350337781	1.50690177759708	1.20343319036199	1.48499025019007	1.56973334944693	1.43039245460943	1.41659999694736	1.62175185460694	1.3000015274873	1.35983917966822	1.39785678192581
C2orf44	1.66592482647656	1.92434604215365	1.91624976141334	1.62378033278883	1.46994841280519	1.78940134188025	1.28879981679904	1.36589642658171	1.33363449302962	1.35294941791711	1.27241853662998	1.25167349192288
C2orf47	2.59760910664728	2.6661886232493	2.76764309092472	2.56025102314317	2.64230162550189	2.65315709846633	2.17521522644899	2.17936045655285	2.03721042444168	1.4944686433055	1.59017445300001	1.58579936876404
C2orf49	1.32987710812329	1.97593416815892	1.87514044257729	1.44919565864719	1.87770652591197	1.91347976574146	2.09711558148325	2.16911698564494	1.93727881405906	1.14476154067403	1.42735326188205	1.48685114924329
C2orf54	1.10602296363429	0.972652274844054	1.03716301285296	0.916810468518531	1.02670963594096	1.03451967234289	1.02017828249575	1.02789791994079	1.03782894238128	0.963221873294511	1.02312165294558	0.969981553388807
C2orf68	1.35294815008139	1.73418865173324	1.69799648709233	1.39322561352349	1.6627820325608	1.6154302119074	1.56472471745846	1.66758402139211	1.57591612958109	1.21196689062682	1.18361809780665	1.24779773215164
C2orf72	1.0835663290846	1.07240181101277	1.06022579986748	1.08767094348587	1.0392621172461	1.03297095005551	1.0546217921253	1.05890140283793	1.08293896052435	1.07129277169551	1.00312935472611	1.05774996724185
C2orf83	1.02424713553665	0.992759274382836	1.05784177635272	1.02470973589834	1.00296446442418	1.00710805700859	0.990163054351706	0.962858500657114	0.963987194528538	1.09884215977307	0.989433031057616	0.97067450115845
C3	1.08642166756069	0.950308633865	0.951511397464989	0.958689723774167	0.942879994245967	0.969435119281486	1.04464478327323	1.01299009345054	1.11802142057984	1.11483136524779	1.01658766538525	1.02154585463063
C3AR1	1.1101080122768	1.0289578222087	1.05572094476328	1.05940701182681	0.971306614762175	1.02957657263398	1.36429873594863	0.948405149373579	1.03301678575554	1.19011729482473	1.00324439845729	1.30548501706044
C3orf14	1.2492380673422	1.34668410187752	1.24935569744095	1.1037493681766	1.16738306974087	1.16278798848944	1.03920642462213	1.08587051959442	1.0660068442854	0.968371730865707	1.00573277569105	1.02770470694226
C3orf18	1.10677218066425	0.993683675436984	1.03079388272206	1.09800108243067	1.03111301689519	1.01402807687891	1.01953313841476	1.01003270890558	1.04522955334011	1.13547855302278	1.06771921654328	1.08156795151578
C3orf36	0.920989106868082	0.905285886250238	0.913630696351272	0.903199704921157	0.901202480448115	0.928224286952214	0.98700411143098	0.942428915478725	0.920245251426667	0.921401666811146	0.942671006016165	0.932532405178684
C3orf52	1.120297636137	1.1653560365	1.04020946600642	1.01652066463858	1.09720546987221	1.02898291075921	1.01561928641252	0.981594794466704	0.902969309691395	0.926675266016896	0.979957968257126	0.913718983926674
C4BPA	1.04207095297467	1.03484461980524	1.01374596374836	1.03013680683465	0.978872852330732	1.0518287263626	1.03297606306298	1.09347451769762	1.11237045658106	0.977948316419674	1.12117175776837	1.15692180207999
C4BPB	0.943583420017092	0.945884630155706	0.963447619186278	0.955217613844429	0.966363643851052	0.994172954616643	1.00603300903763	0.998614147014466	0.98346205947185	0.988298469864934	1.03611418634662	1.05049325645623
C4orf19	0.981668109183258	0.945768710921917	1.02131599378295	0.960728160699769	0.992279019292574	0.962802622347975	0.968435131112123	0.956613378435211	0.94749804782039	0.939336768940837	0.929331327711786	0.934329888374425
C4orf27	2.16141239273284	2.56475574318458	2.29421260975371	2.190061073519	2.63659694239667	2.34939327207841	2.48986912380362	2.73485609991941	2.21181894259924	1.24914471532782	1.03540468352266	1.09555632750143
C5	1.18320051788698	1.14115921035581	1.14528405024895	1.10409039518781	1.11758245890947	1.10043728597071	1.23828000233192	1.1177408105413	1.1230893695578	1.86600487976785	1.14853502168395	1.43750744638611
C5AR1	1.15744135190384	1.04266187254745	1.03852248649059	1.14399016224589	1.08154896560084	1.12982280030768	1.49198786114057	1.06383823715523	1.23259843820528	1.37574503834851	1.24093300746067	1.39678971528991
C5AR2	1.19986686019575	1.15334159782576	1.2973951940457	1.18521440872939	1.22395973752768	1.19510003925192	1.12055560429636	1.15145896483265	1.15940551185388	1.20315191085453	1.17010923886946	1.0848161102661
C5orf15	3.05287690270945	4.32857297380967	3.7875495170531	3.45412259948192	4.82981350193463	3.84237151819511	4.66569320938652	4.89506517543168	4.24069373735272	1.92966108008152	1.96560976172459	1.96490580843319
C5orf22	2.88043121293944	4.31672397832727	3.84734595935186	3.534248280957	4.03217980730832	3.5959266169585	4.54497215266763	4.69525157449985	3.96291571691817	2.81268477742463	2.01251702765428	1.98937047164418
C5orf28	1.55055996344976	1.99197001977682	1.80679830523475	1.79362935144781	1.74315138066342	1.79206518290432	1.63048587142071	1.78472595908583	1.59031430107566	1.11500111550085	1.04293064207653	1.12807059526504
C5orf30	2.40642285962406	2.9794674053542	2.82718461972345	2.48610384457439	3.67320482702308	3.3381585391638	4.56351343802034	4.87814459311273	4.28192590758928	2.99034192685198	2.1682631801879	2.50552086075339
C5orf42	1.13047396302959	1.11146267969536	1.0756457199257	1.10937897438853	1.13741962739567	1.08963587576075	1.41948997101623	1.32574223084895	1.57765925290176	1.80587177787649	1.15556834833989	1.48230695742871
C5orf45	1.07468379994722	1.13145048403506	1.19473859996779	1.20777161858862	1.12986566956682	1.22131419357385	1.04362793321096	1.08445896443199	1.06092486617886	1.02508002208136	0.986554066508001	1.02264333803447
C5orf66	1.04542572520063	1.01207677451573	1.02089328786139	1.1418349758241	1.02726956891116	1.10544029936153	1.08344771811293	1.08910534972953	1.10750184215118	1.33593693645666	1.13779318203011	1.13839969099451
C6	1.00493137993993	0.981967918227212	0.990779403291433	0.977026081408062	0.965635160034205	1.00201540493671	0.932907402242307	1.01937379072342	0.958579063166832	0.973089940226164	0.980370436147923	0.93343890037777
C6orf10	1.01931953922454	1.05729507387609	1.03912004473058	1.07530972812749	0.956869531484749	1.01794864923364	0.947493342339392	0.969398173588827	0.968485809054949	0.895982336289282	1.07213584270356	0.92894231179468
C6orf106	2.92114490036134	3.5790977152439	3.93150004985604	3.03466848552918	3.3664318323882	3.54195213538443	3.50887542837144	3.74339714211703	3.80087730508006	4.87305169447665	10.8162230093713	10.6551317570606
C6orf120	1.87459768763128	2.08712808240661	2.22518432430164	2.03635016563548	2.09898171830187	2.18439706577852	1.77392280531191	1.84605461329894	1.81080028260611	1.52495953672185	1.45764004887874	1.37606717076253
C6orf15	1.10974573856852	1.06166678917946	1.07886854720346	1.03631097345112	1.06823483546	1.12707237115562	1.09343410021893	1.13351586102101	1.15529689733093	1.09454664620061	1.27230829704093	1.23521069573017
C6orf25	1.24879690012074	1.22945876407439	1.15437053345619	1.23101762832352	1.21478781753484	1.00315024462274	1.12665438292187	1.07520465209287	1.05728843444982	1.26316619305597	1.27384368635351	1.04510852115758
C6orf47	1.26707847122944	1.56060002512254	1.54158961765736	1.31025573637649	1.49587651981122	1.41935391171209	1.28945132504395	1.2973874510467	1.1999948450963	1.06486541576254	1.21924464286926	1.18248090781938
